name,code,parkingTypeName,capacityClassic,capacityCargo,latitude,longitude,addressNL,Toegankelijk_voor,Tel,Mail,website,Prijs,Type_Abonnement,,
Nancy-Marolles CARGO,BXR1C,Buurtparking Cargo,0,3,50.83976,4.34768,Nancystraat 5-7,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,120 € / jaar,jaarlijks abonnement,,
Rue de Lausanne,PP05,Privéparking,2,1,50.829249,4.352356,Lausannestraat,abonnees,0493 66 95 33,j.goetgheluck@gmail.com,,240€/ jaar,,,
Sauvagine,WB13,Fietsbox,5,0,50.80997,4.40356,Begoniastraat 7 x Waterwildlaan 1170 Watermaal-Bosvoorde,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Pipette,WB14,Fietsbox,5,0,50.79923,4.41847,Gemeentelijke Godshuisstraat 3 1170 Watermaal-Bosvoorde,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Vétérinaires,AL09,Fietsbox,5,0,50.83459,4.32671,Veeartsenstraat x Herzieningslaan 1070 Anderlecht,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Vétérans Coloniaux,AL04,Fietsbox,5,0,50.84388,4.31255,Maurice Herbettelaan 1 1070 Anderlecht,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Terdelt 1,SK51,Fietsbox,5,0,50.86876,4.38976,Terdeltplein x Dokter Dejasestraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Mûriers II,WB08,Fietsbox,5,0,50.81008,4.39429,Moerbeziebomenlaan x Pleisterstraat 1170 Watermaal-Bosvoorde,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Hulpe,WB05,Fietsbox,5,0,50.79372,4.4185,Terhulpsesteenweg x Vorsterielaan 1170 Watermaal-Bosvoorde,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Cerf Volant,WB01,Fietsbox,5,0,50.80444,4.40894,Vliegerlaan xWienerlaan 1170 Watermaal-Bosvoorde,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Miroir,BX05,Fietsbox,5,0,50.83984,4.34805,Spiegelstraat 27 1000 Brussel,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Taciturne,BX11,Fietsbox,5,0,50.84495,4.37928,Willem De Zwijgerstraat 33 1000 Brussel,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Katteput,BA04,Fietsbox,5,0,50.86606,4.30536,Katteputstraat x de Mulderpark 1082 Sint-Agatha-Berchem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Michel-Ange,BX26,Fietsbox,5,0,50.84506,4.38583,Michel Angelolaan x Franklinstraat 50 1000 Brussel,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Escaut,MK10,Fietsbox,5,0,50.86854,4.34161,Scheldestraat x Jubelfeestlaan 1080 Sint-Jans-Molenbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Vandergoten I,AU03,Fietsbox,5,0,50.81743,4.42502,Antoine Vandergotenstraat 34 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Constitution 2 (ex-Duc Jean),GA04,Fietsbox,5,0,50.867477,4.3234,Broustinlaan x Grondwetlaan 1083 Ganshoren,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Demey,AU01,Fietsbox,5,0,50.81256,4.42261,Gustave Demeylaan 93 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Keyen,AU02,Fietsbox,5,0,50.81893,4.41486,Guillaume Keyenlaan 3 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Pequeur,AL13,Fietsbox,5,0,50.840971,4.336134,Robert Pequeursquare Brogniezstraat x Lambert Crickxstraat 1070 Anderlecht,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement
Vandenschrieck,JT12,Fietsbox,5,0,50.87867,4.32602,Vandenschrieckstraat 59 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Sainte-Anne,AU04,Fietsbox,5,0,50.8158,4.43387,Tervuursesteenweg 91 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Ambleve,AU05,Fietsbox,5,0,50.82424,4.40441,Amblèvestraat 13 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Paons,AU06,Fietsbox,5,0,50.81916,4.41816,Hertogendal 79 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Pinoy,AU07,Fietsbox,5,0,50.81105,4.42274,Edouard Pinoyplein 18 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Sacre Coeur,AU08,Fietsbox,5,0,50.81012,4.43609,Heilig-Hartsquare 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Villageois,AU09,Fietsbox,5,0,50.81663,4.43053,Dorpelingstraat 89 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Meunier,AU10,Fietsbox,5,0,50.81516,4.41727,Watermaalse Steenweg 108 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Chant d'Oiseau,AU11,Fietsbox,5,0,50.82077,4.41121,Hertogendal 328 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Valduc,AU12,Fietsbox,5,0,50.81906,4.41753,Hertogendal 126 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Rouge-Cloître,AU13,Fietsbox,5,0,50.81406,4.43418,Waversesteenweg 1917 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
De Brouckère,AU14,Fietsbox,5,0,50.81835,4.42468,Henri de Brouckèrelaan 101 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Paulsen,AL16,Fietsbox,5,0,50.84332,4.30115,Prins van Luiklaan 33,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Taxandres,ET09,Fietsbox,5,0,50.83609,4.40145,Pater de Dekenstraat (tegenover #38) x Toxandriërsstraat 1040 Etterbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Thieffry,ET05,Fietsbox,5,0,50.83277,4.40204,Metro Thieffry 1040 Etterbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Commune,ET01,Fietsbox,5,0,50.836,4.38637,Sint-Pieterssteenweg x Keith Haringpark 1040 Etterbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Gerlache,ET10,Fietsbox,5,0,50.82901,4.38436,de Haernestraat x de Gerlachestraat 1040 Etterbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Artistes,LA32,Fietsbox,5,0,50.88011,4.34819,Kunstenaarsstraat (hoek Bockstael) 1020 Laken,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Gezelle,GA09,Fietsbox,5,0,50.873913,4.314015,Guido Gezelleplein x de Rivierendreef 1083 Ganshoren,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Dansette Résistance,JT08,Fietsbox,5,0,50.87746,4.33607,Dansettestraat 30 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Capart,JT03,Fietsbox,5,0,50.88676,4.32134,Capartlaan 51 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Wallons,JT02,Fietsbox,5,0,50.87465,4.32416,Walenstraat 35 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Flamands,JT01,Fietsbox,5,0,50.87493,4.32371,Vlamingenstraat 39 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Longtin,JT19,Fietsbox,5,0,50.86921,4.33265,Honoré Longtinstraat 117 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Exposition,JT27,Fietsbox,5,0,50.88503,4.31757,Oude-Afspanningsplein x Tentoonstellingslaan 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Ongena,JT32,Fietsbox,5,0,50.86601,4.33192,Ongenastraat x Honoré Longtinstraat 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Duchesse,MK05,Fietsbox,5,0,50.84976,4.32981,Hertogin van Brabantplaats 1080 Sint-Jans-Molenbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Karreveld 2,MK19,Fietsbox,5,0,50.86076,4.31767,Karreveldlaan 67 1080 Sint-Jans-Molenbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Jacobs,MK13,Fietsbox,5,0,50.86254,4.33881,Opzichtersstraat 180 1080 Sint-Jans-Molenbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Melpomène,MK17,Fietsbox,5,0,50.855854,4.316897,Melomènestraat 4 1080 Sint-Jans-Molenbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Herrmann Debroux I,PR05,Park + Ride,10,0,50.81224,4.42832,Herrmann-Debrouxlaan (onder het viaduct) 1160 Park & Ride,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Fontainas,SG09,Fietsbox,5,0,50.83316,4.34045,Fontainasstraat x Vlogaertstraat 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Roi,SG08,Fietsbox,5,0,50.83078,4.33364,Koningslaan x Merodestraat 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Villas II,SG07,Fietsbox,5,0,50.82447,4.34174,Villalaan 28 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Dumont,SG06,Fietsbox,5,0,50.82864,4.35192,Hermann Dumontplein 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Villas I,SG05,Fietsbox,5,0,50.82461,4.34223,Villalaan 18 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Berckmans,SG04,Fietsbox,5,0,50.83269,4.3485,Henri Jasparlaan 108 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Parc,SG03,Fietsbox,5,0,50.8254,4.33917,Parklaan 77 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Moulin,UK16,Fietsbox,5,0,50.79047,4.36572,Oude Molenstraat 107,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Expo,GA01,Fietsbox,5,0,50.874676,4.317618,Louis de Brouckèrestraat x  Wereldtentoonstellingslaan 1083 Ganshoren,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Rodin,XL01,Fietsbox,5,0,50.82704,4.38027,Alphonse Hottatstraat x Auguste Rodinlaan 1050 Elsene,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Saint-Job,UK15,Fietsbox,5,0,50.79399,4.36534,St.-Jobplein 9,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Wallons 2,JT39,Fietsbox,5,0,50.87518,4.32499,Walenstraat x Wemmelsesteenweg 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Grijse,JT40,Fietsbox,5,0,50.89005,4.32466,Edouard de Grijsestraatx Jean Baudouxstraat 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Bervoets,VT17,Fietsbox,5,0,50.81606,4.32102,M. Bervoetsstraat 115 1190 Vorst ,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Janson Parvis,SG01,Fietsbox,5,0,50.83059,4.34645,Moskoustraat 24 1060 Sint-Gillies,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Vlogaert,SG23,Fietsbox,5,0,50.83238,4.34075,Vlogaertstraat 22 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Kemmel,SG22,Fietsbox,5,0,50.8237,4.34089,Kemmelberglaan x Savoiestraat 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Loix,SG21,Fietsbox,5,0,50.8312,4.35317,Loixplein x Bronstraat 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Guffens,SK03,Fietsbox,5,0,50.86792,4.39298,Guffensstraat x Julius Hostestraat 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Foucart,SK02,Fietsbox,5,0,50.86668,4.39383,Raymond Foucartstraat x Alexandre de Craenestraat 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Deschanel 183,SK01,Fietsbox,5,0,50.85735,4.37805,Paul Deschanellaan 183 x Van Hovestraat 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Voltaire,SK17,Fietsbox,5,0,50.86992,4.37644,Voltairelaan 21 Metsysstraat 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement
Patrie,SK16,Fietsbox,5,0,50.85641,4.39147,Vaderlandsplein 46 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Huart Hamoir,SK14,Fietsbox,5,0,50.87558,4.38284,Huart Hamoirlaan x Sleeckxlaan 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Azalées,SK13,Fietsbox,5,0,50.8626,4.38083,Paul Deschanellaan x Azalealaan 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Bertrand,SK12,Fietsbox,5,0,50.86359,4.37511,Louis Bertrandlaan x Bijenkorfstraat 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Roland,SK11,Fietsbox,5,0,50.86399,4.39403,Arthur Rolandstraat 5 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Krains,SK10,Fietsbox,5,0,50.86482,4.39467,Hubert Krainsstraat 1 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Séverin,SK29,Fietsbox,5,0,50.87618,4.38949,Van Droogenbroeckstraat x Séverinstraat 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Wytsman,XL11,Fietsbox,5,0,50.82243,4.3845,Juliette Wytsmanstraat x Fritz Toussaintstraat 1050 Elsene,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Pavie,BX36,Fietsbox,5,0,50.85014,4.38335,Inquisitiestraat x Paviastraat 1000 Brussel,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
CARGO,JTC0,Fietsbox,0,2,50.878833,4.326191,Vandenschrieckstraat 59 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Chalon,XL16,Fietsbox,5,0,50.8184,4.35962,Renier Chalonstraat 46 1050 Elsene,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Ceuppens,VT18,Fietsbox,5,0,50.82433,4.33028,Wielemans Ceuppenslaan x Berthelotstraat 1190 Vorst,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Saule,JT41,Fietsbox,5,0,50.87748,4.32256,Wilgstraat 1 x Slooverstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Liebrecht,JT43,Fietsbox,5,0,50.89047,4.31774,Henri Liebrechtlaan 426,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Terdelt 2,SK52,Fietsbox,5,0,50.86872,4.38981,Terdeltplein x Dokter Dejasestraat ,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Conseil,AL17,Fietsbox,5,0,50.839389,4.33008,Raadsplein 6,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Volontaires I,AU15,Fietsbox,5,0,50.82625,4.40269,Vrijwilligerslaan 83 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Volontaires II,AU16,Fietsbox,5,0,50.82558,4.40112,Vrijwilligerslaan 47 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Bosnie II,SG27,Fietsbox,5,0,50.82806,4.33674,Bosniëstraat 44 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Bosnie I,SG26,Fietsbox,5,0,50.82802,4.33668,Bosniëstraat 44 1060 Sint-Gillis,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Impens,SK18,Fietsbox,5,0,50.85958,4.38491,Josse Impensstraat x Eisenhowerlaan 1030 Schaarbeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Balis,AU17,Fietsbox,5,0,50.8198,4.41174,Thomas Balisplein 2 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Trois Ponts,AU18,Fietsbox,5,0,50.82028,4.40547,Driebruggenstraat 69 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Invalides,AU19,Fietsbox,5,0,50.81791,4.41148,Invalidenlaan 142 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Saint Julien,AU20,Fietsbox,5,0,50.81946,4.4082,Sint-Juliaanskerklaan 20 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Traquets,AU21,Fietsbox,5,0,50.82038,4.41415,Zwartkeeltjeslaan 3 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Amitié,AU22,Fietsbox,5,0,50.82458,4.40208,Vriendschapsplein 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Brassine,AU23,Fietsbox,5,0,50.82036,4.40349,Charles Brassinelaan 60 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Watermael,AU24,Fietsbox,5,0,50.81612,4.41813,Watermaelsesteenweg 87 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Volontaires III,AU33,Fietsbox,5,0,50.8262,4.40259,Vrijwilligerslaan 81 1160 Auderghem,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Stassart,XL17,Fietsbox,5,0,50.83506,4.35931,de Stassartstraat x Lakenweversstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Froidure,XL18,Fietsbox,5,0,50.81963,4.35367,Franz Merjaystraat x ingang tot Park Abt Froidure,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Bourgmestre,XL19,Fietsbox,5,0,50.82067,4.37701,Burgemeestersstraat x Renbaanlaan,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Liégeois,XL20,Fietsbox,5,0,50.82847,4.3779,Luikenaarsstraat x Alphonse Hottatstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Boondael 586,XL21,Fietsbox,5,0,50.81051,4.39257,Boondaalse Steenweg 586,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Teirlinck,MK20,Fietsbox,5,0,50.85217,4.33032,Isidoor Teirlinckstraat x Onafhankelijkheidstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Mexico,MK21,Fietsbox,5,0,50.86109,4.34194,Mexicostraat x Opzichterstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Bruges,MK22,Fietsbox,5,0,50.85917,4.30959,Bruggestraat x Korenbeekstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Fuchsias,MK23,Fietsbox,5,0,50.86112,4.32302,Rue des Fuschias x Av. du Sippelberg ,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Salukes,LA51,Fietsbox,5,0,50.88618,4.33866,Rue Ernest Salustraat 58,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Sainte-Marie,MK24,Fietsbox,5,0,50.85419,4.34162,Sint-mariastraat x Kleine Zennestraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Brabançonne,BX48,Fietsbox,5,0,50.84829,4.38493,Avenue de la Brabançonnelaan 23,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Nancy-Marolles,BXR1,Buurtparking,8,0,50.83978,4.34773,Nancystraat 5-7,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Ladders,BX49,Fietsbox,5,0,50.85557,4.35271,Laddersstraat 16,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Titien,BX45,Fietsbox,5,0,50.84632,4.38922,Rue Franklinstraat 120 ,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Buts,WP01,Fietsbox,5,0,50.83703,4.41772,Marcel Butsstraat 312,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Spa,BX47,Fietsbox,5,0,50.84719,4.37347,Hamerstraat 52,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
White Star,WP02,Fietsbox,5,0,50.8339,4.4399,White Star-plein,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Briquetterie,LA50,Fietsbox,5,0,50.87325,4.35048,Rue François Lesnino Str. 58,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
